match_no,date_x,stage_x,venue_x,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder,match_id,date_y,venue_y,team1,team2,stage_y,toss_winner,toss_decision,first_ings_score,first_ings_wkts,second_ings_score,second_ings_wkts,match_result,match_winner,wb_runs,wb_wickets,balls_left,player_of_the_match,top_scorer,highscore,best_bowling,best_bowling_figure,runs,wickets
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,12.6,Ravindra Jadeja,Tim David,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,65,3
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,13.1,Ajinkya Rahane,Jasprit Bumrah,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,65,3
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,13.2,Ajinkya Rahane,Jasprit Bumrah,4,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,69,3
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,13.3,Ajinkya Rahane,Jasprit Bumrah,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,69,3
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,13.4,Ajinkya Rahane,Jasprit Bumrah,1,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,70,3
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,13.5,Ravindra Jadeja,Jasprit Bumrah,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,70,3
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,13.6,Ravindra Jadeja,Jasprit Bumrah,1,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,71,3
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,14.1,Ravindra Jadeja,Akash Madhwal,4,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,75,3
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,14.2,Ravindra Jadeja,Akash Madhwal,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,75,3
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,14.3,Ravindra Jadeja,Akash Madhwal,1,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,76,3
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,14.4,Ajinkya Rahane,Akash Madhwal,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,76,3
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,14.5,Ajinkya Rahane,Akash Madhwal,1,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,77,3
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,14.6,Ravindra Jadeja,Akash Madhwal,2,1,,,,1,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,80,3
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,14.6,Ravindra Jadeja,Akash Madhwal,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,80,3
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,15.1,Ajinkya Rahane,Piyush Chawla,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,80,3
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,15.2,Ajinkya Rahane,Piyush Chawla,0,0,,,,,lbw,Ajinkya Rahane,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,80,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,15.3,MS Dhoni,Piyush Chawla,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,80,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,15.4,MS Dhoni,Piyush Chawla,4,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,84,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,15.5,MS Dhoni,Piyush Chawla,4,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,88,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,15.6,MS Dhoni,Piyush Chawla,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,88,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,16.1,Ravindra Jadeja,Gerald Coetzee,1,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,89,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,16.2,MS Dhoni,Gerald Coetzee,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,89,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,16.3,MS Dhoni,Gerald Coetzee,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,89,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,16.4,MS Dhoni,Gerald Coetzee,1,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,90,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,16.5,Ravindra Jadeja,Gerald Coetzee,1,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,91,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,16.6,MS Dhoni,Gerald Coetzee,1,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,92,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,17.1,MS Dhoni,Jasprit Bumrah,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,92,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,17.2,MS Dhoni,Jasprit Bumrah,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,92,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,17.3,MS Dhoni,Jasprit Bumrah,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,92,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,17.4,MS Dhoni,Jasprit Bumrah,4,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,96,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,17.5,MS Dhoni,Jasprit Bumrah,1,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,97,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,17.6,Ravindra Jadeja,Jasprit Bumrah,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,97,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,18.1,MS Dhoni,Gerald Coetzee,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,97,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,18.2,MS Dhoni,Gerald Coetzee,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,97,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,18.3,MS Dhoni,Gerald Coetzee,1,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,98,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,18.4,Ravindra Jadeja,Gerald Coetzee,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,98,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,18.5,Ravindra Jadeja,Gerald Coetzee,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,98,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,18.6,Ravindra Jadeja,Gerald Coetzee,2,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,100,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,19.1,MS Dhoni,Piyush Chawla,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,100,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,19.2,MS Dhoni,Piyush Chawla,4,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,104,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,19.3,MS Dhoni,Piyush Chawla,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,104,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,19.4,MS Dhoni,Piyush Chawla,1,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,105,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,19.5,Ravindra Jadeja,Piyush Chawla,1,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,106,4
1001,2025-04-01,League,Wankhede Stadium,CSK,MI,1,19.6,MS Dhoni,Piyush Chawla,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,106,4
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,0.1,Rohit Sharma,Matheesha Pathirana,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,0,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,0.2,Rohit Sharma,Matheesha Pathirana,0,1,1,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,1,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,0.2,Rohit Sharma,Matheesha Pathirana,1,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,2,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,0.3,Ishan Kishan,Matheesha Pathirana,1,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,3,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,0.4,Rohit Sharma,Matheesha Pathirana,4,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,7,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,0.5,Rohit Sharma,Matheesha Pathirana,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,7,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,0.6,Rohit Sharma,Matheesha Pathirana,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,7,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,1.1,Ishan Kishan,Tushar Deshpande,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,7,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,1.2,Ishan Kishan,Tushar Deshpande,0,1,1,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,8,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,1.2,Ishan Kishan,Tushar Deshpande,1,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,9,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,1.3,Rohit Sharma,Tushar Deshpande,1,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,10,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,1.4,Ishan Kishan,Tushar Deshpande,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,10,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,1.5,Ishan Kishan,Tushar Deshpande,4,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,14,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,1.6,Ishan Kishan,Tushar Deshpande,1,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,15,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,2.1,Ishan Kishan,Shivam Dube,1,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,16,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,2.2,Rohit Sharma,Shivam Dube,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,16,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,2.3,Rohit Sharma,Shivam Dube,1,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,17,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,2.4,Ishan Kishan,Shivam Dube,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,17,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,2.5,Ishan Kishan,Shivam Dube,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,17,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,2.6,Ishan Kishan,Shivam Dube,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,17,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,3.1,Rohit Sharma,Ravindra Jadeja,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,17,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,3.2,Rohit Sharma,Ravindra Jadeja,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,17,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,3.3,Rohit Sharma,Ravindra Jadeja,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,17,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,3.4,Rohit Sharma,Ravindra Jadeja,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,17,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,3.5,Rohit Sharma,Ravindra Jadeja,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,17,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,3.6,Rohit Sharma,Ravindra Jadeja,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,17,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,4.1,Ishan Kishan,Shivam Dube,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,17,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,4.2,Ishan Kishan,Shivam Dube,1,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,18,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,4.3,Rohit Sharma,Shivam Dube,0,2,2,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,20,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,4.3,Rohit Sharma,Shivam Dube,0,1,1,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,21,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,4.3,Rohit Sharma,Shivam Dube,4,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,25,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,4.4,Rohit Sharma,Shivam Dube,1,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,26,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,4.5,Ishan Kishan,Shivam Dube,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,26,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,4.6,Ishan Kishan,Shivam Dube,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,26,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,5.1,Rohit Sharma,Ravindra Jadeja,2,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,28,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,5.2,Rohit Sharma,Ravindra Jadeja,0,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,28,0
1001,2025-04-01,League,Wankhede Stadium,MI,CSK,2,5.3,Rohit Sharma,Ravindra Jadeja,1,0,,,,,,,,1001,2025-04-01,Wankhede Stadium,MI,CSK,League,MI,field,106,4,107,4,MI won by 6 wickets,MI,0,6,22,Ravindra Jadeja,Ravindra Jadeja,34,Piyush Chawla,2/17,29,0
